universityName,province,majorCode,majorName,degreeType,studyMode,examSubjects,department,researchDirection,reexaminationLine,plannedEnrollment,remarks,admissionYear,sourceName,sourceUrl,sourceYear
广西师范大学,广西,085405,软件工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,计算机科学与工程学院/软件学院/人工智能学院,（00）不区分研究方向,254,35,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/510/major/20472,2026
广西师范大学,广西,085410,人工智能,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(846)电子电路与系统（含信号与系统，模拟电子技,电子与信息工程学院/集成电路学院,（00）不区分研究方向,254,13,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/510/major/20477,2026
广西师范大学,广西,085410,人工智能,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(846)电子电路与系统,电子与信息工程学院/集成电路学院,（00）不区分研究方向,254,13,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/510/major/20477,2025
广西师范大学,广西,085410,人工智能,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(846)电子电路与系统,电子与信息工程学院/集成电路学院,（00）不区分研究方向,254,11,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/510/major/20477,2024
广西师范大学,广西,085410,人工智能,专硕,FULL_TIME,①101思想政治理论 ②204英语二 ③302数学二 ④846电子电路与系统（含信号与系统，模拟电子技术）,电子与信息工程学院/集成电路学院,00不区分研究方向,254,13,不招收同等学力考生,2023,kaoyan.cn,https://www.kaoyan.cn/school/510/major/20477,2023
广西师范大学,广西,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,计算机科学与工程学院/软件学院/人工智能学院,（00）不区分研究方向,254,22,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/510/major/20478,2026
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（04）图像处理与理解,254,59,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2026
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（03）大数据与人工智能,254,59,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2026
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（02）网络系统与网络安全,254,59,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2026
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（01）可信软件理论与应用,254,59,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2026
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（01）可信软件理论与应用,254,44,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2025
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（03）大数据与人工智能,254,44,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2025
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（04）图像处理与理解,254,44,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2025
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（02）网络系统与网络安全,254,44,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2025
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（01）可信软件理论与应用,254,44,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2024
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（02）网络系统与网络安全,254,44,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2024
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（03）大数据与人工智能,254,44,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2024
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（04）图像处理与理解,254,44,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2024
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④823数据结构,计算机与信息安全学院,01可信软件理论与应用；02网络系统与网络安全；03大数据与人工智能；04图像处理与理解,254,44,,2023,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2023
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①101思想政治理论②201英语一③301数学一④823数据结构,计算机与信息安全学院,01可信软件理论与应用02网络系统与网络安全03大数据与人工智能04图像处理与理解,254,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2022
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,人工智能学院,（01）人工智能,254,19,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2026
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,人工智能学院,（01）人工智能,254,12,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2025
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,人工智能学院,（01）人工智能,254,11,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2024
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④833数据结构与算法,人工智能学院,01人工智能,254,16,,2023,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2023
桂林电子科技大学,广西,081200,计算机科学与技术,学硕,FULL_TIME,①101思想政治理论②201英语一③301数学一④823数据结构,人工智能学院,01人工智能,254,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20364,2022
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（03）内容与应用安全,254,55,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2026
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（02）可信软件与网络安全,254,55,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2026
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（01）密码理论与技术,254,55,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2026
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（03）内容与应用安全,254,43,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2025
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（01）密码理论与技术,254,43,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2025
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（02）可信软件与网络安全,254,43,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2025
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（01）密码理论与技术,254,44,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2024
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（02）可信软件与网络安全,254,44,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2024
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机与信息安全学院,（03）内容与应用安全,254,44,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2024
桂林电子科技大学,广西,083900,网络空间安全,学硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④823数据结构,计算机与信息安全学院,01密码理论与技术；02可信软件与网络安全；03内容与应用安全,254,50,,2023,kaoyan.cn,https://www.kaoyan.cn/school/195/major/20464,2023
